Kegg-id	Pubchem-id	Chembl-id	CAS-number
cpd:C07655	9857		126-05-6
cpd:C07656	9858	CHEMBL195892 CHEMBL463809	25876-10-2
cpd:C07657	9859	CHEMBL1572	56391-56-1
cpd:C07658	9860	CHEMBL439	68-35-9
cpd:C07659	9861	CHEMBL1524273	85-73-4
cpd:C07660	9862	CHEMBL33	100986-85-4
cpd:C07661	9863	CHEMBL31	112811-59-3
cpd:C07662	9864	CHEMBL850	110871-86-8
cpd:C07663	9865		151096-09-2
cpd:C07664	9866	CHEMBL428	147059-72-1
cpd:C07665	9867	CHEMBL1441	536-33-4
cpd:C07666	9868	CHEMBL1043	80-08-0
cpd:C07667	9869	CHEMBL51483	303-45-7
cpd:C07668	9870	CHEMBL647	66711-21-5
cpd:C07669	9871	CHEMBL1481 CHEMBL149223	93479-97-1
cpd:C07670	9872	CHEMBL1272	135062-02-1
cpd:C07671	9873	CHEMBL1201255	76712-82-8
cpd:C07672	9874	CHEMBL4297654	56-03-1
cpd:C07673	9875	CHEMBL170988	114-86-3
cpd:C07674	9876	CHEMBL39736	692-13-7
cpd:C07675	9877	CHEMBL595	111025-46-8
cpd:C07677	9879	CHEMBL1200813	34381-68-5
cpd:C07693	9895	CHEMBL588	67227-56-9
cpd:C07695	9897		13755-38-9
cpd:C07699	9901	CHEMBL1726	63675-72-9
cpd:C07701	9903	CHEMBL1694	86541-74-4
cpd:C07704	9906	CHEMBL1165	103775-10-6
cpd:C07706	9908	CHEMBL1581	82834-16-0
cpd:C07707	9909	CHEMBL1200343	107133-36-8
cpd:C07708	9910	CHEMBL1561	72432-03-2
cpd:C07709	9911	CHEMBL1014	145040-37-5
cpd:C07710	9912	CHEMBL1017	144701-48-4
cpd:C07711	9913		1173-13-3
cpd:C07712	9914	CHEMBL1590076 CHEMBL1892806 CHEMBL47183	55721-11-4
cpd:C07713	9915	CHEMBL475534	39562-70-4
cpd:C07714	9916	CHEMBL1311	16051-77-7
cpd:C07715	9917	CHEMBL16236	86-73-7
cpd:C07717	9919		42523-20-6
cpd:C07718	9920		
cpd:C07719	9921		56794-24-2
cpd:C07720	9922		26976-59-0
cpd:C07721	9923		
cpd:C07722	9924		
cpd:C07723	9925		1986-00-1
cpd:C07724	9926		42523-11-5
cpd:C07725	9927		
cpd:C07726	9928		
cpd:C07727	9929	CHEMBL195557	615-13-4
cpd:C07728	9930	CHEMBL447815	4385-35-7
cpd:C07729	9931	CHEMBL277497	132-64-9
cpd:C07731	9933		
cpd:C07732	9934	CHEMBL3184198	262-12-4
cpd:C07733	9935		
cpd:C07734	9936		
cpd:C07736	9938	CHEMBL871	2809-21-4
cpd:C07740	9942	CHEMBL1201020	22059-60-5
cpd:C07743	9945	CHEMBL1075	31883-05-3
cpd:C07750	9952	CHEMBL1382	124937-51-5
cpd:C07751	9953	CHEMBL473	115256-11-6
cpd:C07752	9954	CHEMBL870	66376-36-1
cpd:C07753	9955	CHEMBL533	122647-31-8
cpd:C07755	9957	CHEMBL2219642	7786-30-3
cpd:C07756	9958	CHEMBL1615585	957-68-6
cpd:C07758	9960	CHEMBL1684	73-48-3
cpd:C07759	9961	CHEMBL1201039	91-33-8
cpd:C07760	9962	CHEMBL220491	138890-62-7
cpd:C07761	9963	CHEMBL617	153-61-7
cpd:C07763	9965	CHEMBL1763	135-09-1
cpd:C07764	9966	CHEMBL19	554-57-4
cpd:C07765	9967	CHEMBL1577	135-07-9
cpd:C07766	9968	CHEMBL1587	346-18-9
cpd:C07767	9969	CHEMBL1054	133-67-5
cpd:C07768	9970	CHEMBL639	58581-89-8
cpd:C07770	9972	CHEMBL403	68373-14-8
cpd:C07771	9973	CHEMBL3392481 CHEMBL404	89786-04-9
cpd:C07773	9975	CHEMBL1652	7648-98-8
cpd:C07774	9976	CHEMBL946	3964-81-6
cpd:C07777	9979	CHEMBL1201271	82-95-1
cpd:C07778	9980	CHEMBL1000	83881-51-0
cpd:C07780	9982	CHEMBL1659	113-92-8
cpd:C07783	9985	CHEMBL1200927	2438-32-6
cpd:C07784	9986	CHEMBL1620	147-24-0
cpd:C07785	9987	CHEMBL594	87233-61-2
cpd:C07789	9991	CHEMBL1189432	113806-05-6
cpd:C07790	9992	CHEMBL278398	82-88-2
cpd:C07792	9994	CHEMBL1278	121679-13-8
cpd:C07798	10000	CHEMBL1619386 CHEMBL1732 CHEMBL1740554	511-12-6
cpd:C07805	10007	CHEMBL1256786	73573-87-2
cpd:C07807	10009	CHEMBL1094966	38677-81-5
cpd:C07809	10011	CHEMBL1493	15301-69-6
cpd:C07811	10013	CHEMBL1201325	6004-98-4
cpd:C07813	10015	CHEMBL1200500	5534-09-8
cpd:C07814	10016	CHEMBL1618018	87-00-3
cpd:C07815	10017	CHEMBL1201396	90566-53-3
cpd:C07816	10018	CHEMBL1201404	105102-22-5
cpd:C07817	10019	CHEMBL1161 CHEMBL290383	83919-23-7
cpd:C07818	10020	CHEMBL524004	25990-43-6
cpd:C07819	10021	CHEMBL1752	479-18-5
cpd:C07825	10027	CHEMBL407	78755-81-4
cpd:C07826	10028	CHEMBL7863	77-02-1
cpd:C07827	10029	CHEMBL449	125-40-6
cpd:C07829	10031	CHEMBL45029	115-38-8
cpd:C07832	10034	CHEMBL1576	126-52-3
cpd:C07833	10035	CHEMBL591	113-18-8
cpd:C07834	10036	CHEMBL1410743	123-63-7
cpd:C07836	10038	CHEMBL481560	
cpd:C07837	10039	CHEMBL1308	7554-65-6
cpd:C07838	10040		
cpd:C07839	10041	CHEMBL1095	86-35-1
cpd:C07840	10042	CHEMBL1201336	93390-81-9
cpd:C07841	10043	CHEMBL1286	102767-28-2
cpd:C07843	10045	CHEMBL1714	1867-66-9
cpd:C07844	10046	CHEMBL7413	151-83-7
cpd:C07846	10048	CHEMBL440	77-27-0
cpd:C07849	10051	CHEMBL1201264	5818-17-7
cpd:C07851	10053	CHEMBL1495	125-53-1
cpd:C07852	10054	CHEMBL1078261	60569-19-9
cpd:C07853	10055	CHEMBL620	7020-55-5
cpd:C07861	10063	CHEMBL1201354	60-49-1
cpd:C07862	10064	CHEMBL2107686	125-99-5
cpd:C07864	10066	CHEMBL1219	117976-89-3
cpd:C07865	10067	CHEMBL1200930	117976-90-6
cpd:C07866	10068	CHEMBL1237118 CHEMBL124754 CHEMBL2368925	115956-12-2
cpd:C07868	10070	CHEMBL86	364-62-5
cpd:C07870	10072		14882-18-9
cpd:C07871	10073	CHEMBL1201321	28782-42-5
cpd:C07872	10074	CHEMBL1201294	915-30-0
cpd:C07874	10076	CHEMBL1477036	10041-19-7
cpd:C07875	10077	CHEMBL127516	94-25-7
cpd:C07876	10078	CHEMBL1200718	1309-42-8
cpd:C07877	10079	CHEMBL1179047	133-16-4
cpd:C07879	10081	CHEMBL1086	85-79-0
cpd:C07880	10082	CHEMBL1551 CHEMBL2448879	128-13-2
cpd:C07881	10083	CHEMBL1201217	586-60-7
cpd:C07884	10086	CHEMBL612	51-64-9
cpd:C07886	10088	CHEMBL844	59803-98-4
cpd:C07887	10089	CHEMBL1201193	27262-47-1
cpd:C07888	10090	CHEMBL88	50-18-0
cpd:C07889	10091	CHEMBL1201234	100-92-5
cpd:C07890	10092	CHEMBL1201212	42794-76-3
cpd:C07892	10094	CHEMBL1198	140-65-8
cpd:C07894	10096	CHEMBL1200841	51-05-8
cpd:C07895	10097	CHEMBL1195	86-43-1
cpd:C07897	10099		185243-69-0
cpd:C07898	10100	CHEMBL1706	550-99-2
cpd:C07899	10101	CHEMBL1177	2152-34-3
cpd:C07903	10105		110942-02-4
cpd:C07904	10106	CHEMBL1615439	634-03-7
cpd:C07905	10107	CHEMBL960	75706-12-6
cpd:C07906	10108	CHEMBL1770	16595-80-5
cpd:C07908	10110	CHEMBL1456	128794-94-5
cpd:C07909	10111	CHEMBL1329171 CHEMBL413	53123-88-9
cpd:C07910	10112	CHEMBL468	50-35-1
cpd:C07911	10113	CHEMBL136560 CHEMBL1574804	14838-15-4
cpd:C07912	10114	CHEMBL1266	84-22-0
cpd:C07913	10115	CHEMBL312448	526-36-3
cpd:C07914	10116	CHEMBL1201237	47141-42-4
cpd:C07915	10117	CHEMBL1291	22664-55-7
cpd:C07919	10121	CHEMBL1259	5152-30-7
cpd:C07921	10123	CHEMBL1200862	672-87-7
cpd:C07927	10129	CHEMBL1233	78-44-4
cpd:C07928	10130	CHEMBL388751	104-29-0
cpd:C07930	10132	CHEMBL607710	886-74-8
cpd:C07931	10133	CHEMBL1371	95-25-0
cpd:C07933	10135	CHEMBL928	14663-23-1
cpd:C07934	10136	CHEMBL1079604	1665-48-1
cpd:C07935	10137	CHEMBL900	83-98-7
cpd:C07937	10139	CHEMBL744	1744-22-5
cpd:C07939	10141	CHEMBL1255870 CHEMBL1569	665-66-7
cpd:C07941	10143	CHEMBL1101	514-65-8
cpd:C07943	10145	CHEMBL953	130929-57-6
cpd:C07946	10147		93384-43-1
cpd:C07949	10150	CHEMBL1324	134308-13-7
cpd:C07952	10153	CHEMBL1713	69-09-0
cpd:C07953	10154	CHEMBL908	113-59-7
cpd:C07955	10156	CHEMBL1200951	2746-81-8
cpd:C07956	10157	CHEMBL1200854	5002-47-1
cpd:C07964	10165	CHEMBL1200826	554-13-2
cpd:C07965	10166	CHEMBL916	144494-65-5
cpd:C07966	10167	CHEMBL1477	145599-86-6
cpd:C07967	10168	CHEMBL290106	97-18-7
cpd:C07968	10169	CHEMBL684	90-89-1
cpd:C07971	10172	CHEMBL167150	52-68-6
cpd:C07973	10174	CHEMBL1412	110-85-0
cpd:C07974	10175	CHEMBL265502	145-63-1
cpd:C07982	10183	CHEMBL1692	113-52-0
cpd:C07995	10196	CHEMBL2106755	18917-89-0
cpd:C07996	10197	CHEMBL1697741	4914-30-1
cpd:C07997	10198	CHEMBL830	67037-37-0
cpd:C07999	10200	CHEMBL1103	67-45-8
cpd:C08001	10202	CHEMBL166	494-79-1
cpd:C08002	10203	CHEMBL290960	23256-30-6
cpd:C08005	10205	CHEMBL634	71195-58-9
cpd:C08007	10207	CHEMBL1907075 CHEMBL560511	52485-79-7
cpd:C08010	10210	CHEMBL1685 CHEMBL3305515	53648-55-8
cpd:C08012	10212	CHEMBL1514	1477-40-3
cpd:C08014	10214	CHEMBL1617689 CHEMBL592	77-07-6
cpd:C08018	10218	CHEMBL1740794 CHEMBL656	76-42-6
cpd:C08019	10219	CHEMBL963	76-41-5
cpd:C08021	10221	CHEMBL1005	132875-61-7
cpd:C08022	10222	CHEMBL658	56030-54-7
cpd:C08024	10224	CHEMBL1457	125-29-1
cpd:C08026	10226	CHEMBL1200890 CHEMBL1734772	124-90-3
cpd:C08027	10227	CHEMBL982	55096-26-9
cpd:C08029	10229	CHEMBL2146123	3963-95-9
cpd:C08031	10231	CHEMBL2218877	3521-62-8
cpd:C08032	10232	CHEMBL1200649	120138-50-3
cpd:C08033	10233		112362-50-2
cpd:C08034	10234	CHEMBL3137691	126602-89-9
cpd:C08037	10237		8001-54-5
cpd:C08038	10238	CHEMBL4297088	18472-51-0
cpd:C08039	10239	CHEMBL496	70-30-4
cpd:C08040	10240		12298-68-9
cpd:C08042	10242	CHEMBL869	59-87-0
cpd:C08043	10243		25655-41-8
cpd:C08046	10246	CHEMBL1446	25389-94-0
cpd:C08050	10250	CHEMBL1191	144-82-1
cpd:C08051	10251	CHEMBL1200416	127-56-0
cpd:C08052	10252	CHEMBL1208	28657-80-9
cpd:C08053	10253	CHEMBL1728	98079-52-8
cpd:C08054	10254		186826-86-8
cpd:C08055	10255	CHEMBL1200966	133-10-8
cpd:C08057	10257	CHEMBL771	68-41-7
cpd:C08059	10259	CHEMBL1660	61379-65-5
cpd:C08060	10260	CHEMBL243580	86-74-8
cpd:C08061	10261		
cpd:C08062	10262		
cpd:C08063	10263		637-88-7
cpd:C08064	10264		20310-89-8
cpd:C08065	10265	CHEMBL1295	64872-76-0
cpd:C08066	10266	CHEMBL1200398	64872-77-1
cpd:C08067	10267	CHEMBL990	101828-21-1
cpd:C08068	10268	CHEMBL808	27220-47-9
cpd:C08069	10269	CHEMBL1201049	24169-02-6
cpd:C08070	10270	CHEMBL1559	22832-87-7
cpd:C08071	10271	CHEMBL626	65472-88-0
cpd:C08072	10272	CHEMBL1200493	65473-14-5
cpd:C08073	10273	CHEMBL1200656 CHEMBL3207725	7681-93-8
cpd:C08074	10274	CHEMBL1262	64211-45-6
cpd:C08075	10275	CHEMBL1200836	64211-46-7
cpd:C08076	10276	CHEMBL1221	61318-90-9
cpd:C08079	10279	CHEMBL822	91161-71-6
cpd:C08080	10280	CHEMBL1306	67915-31-5
cpd:C08082	10282	CHEMBL1200438	65899-73-2
cpd:C08086	10286	CHEMBL116	161814-49-9
cpd:C08087	10287	CHEMBL929	147221-93-0
cpd:C08088	10288	CHEMBL223228	154598-52-4
cpd:C08089	10289	CHEMBL1735	157810-81-6
cpd:C08090	10290	CHEMBL1018	84-17-3
cpd:C08091	10291	CHEMBL1205	159989-65-8
cpd:C08092	10292	CHEMBL1229	196618-13-0
cpd:C08093	10293	CHEMBL1200340	204255-11-8
cpd:C08094	10294	CHEMBL1200355 CHEMBL535396	1501-84-4
cpd:C08095	10295	CHEMBL193303 CHEMBL222813	139110-80-8
cpd:C08098	10298	CHEMBL1200523	27164-46-1
cpd:C08099	10299	CHEMBL1200544	23325-78-2
cpd:C08100	10300	CHEMBL1632	58-71-9
cpd:C08101	10301	CHEMBL1201043	24356-60-3
cpd:C08102	10302	CHEMBL1618	42540-40-9
cpd:C08103	10303	CHEMBL1201195	56796-20-4
cpd:C08104	10304	CHEMBL1201118	56796-39-5
cpd:C08105	10305	CHEMBL1201005	61270-78-8
cpd:C08106	10306	CHEMBL1200530	33564-30-6
cpd:C08107	10307	CHEMBL1095930	64544-07-6
cpd:C08108	10308	CHEMBL2146124	56238-63-2
cpd:C08109	10309	CHEMBL1200610	121961-22-6
cpd:C08110	10310	CHEMBL927	91832-40-5
cpd:C08111	10311	CHEMBL186	88040-23-7
cpd:C08112	10312	CHEMBL1200482	62893-20-3
cpd:C08113	10313	CHEMBL1010	64485-93-4
cpd:C08114	10314	CHEMBL1672	80210-62-4
cpd:C08115	10315	CHEMBL1201016	87239-81-4
cpd:C08117	10317	CHEMBL1605	97519-39-6
cpd:C08118	10318	CHEMBL1201019	68401-82-1
cpd:C08122	10322	CHEMBL1583	50972-17-3
cpd:C08123	10323	CHEMBL1200965	37661-08-8
cpd:C08124	10324	CHEMBL1200344	985-16-0
cpd:C08126	10326	CHEMBL615	87-08-1
cpd:C08127	10327	CHEMBL1200622	131918-61-1
cpd:C08129	10329	CHEMBL1200539	471-34-1
cpd:C08130	10330	CHEMBL1200668	10043-52-4
cpd:C08133	10333	CHEMBL2106119	299-28-5
cpd:C08136	10336	CHEMBL2106566	7758-87-4
cpd:C08141	10341	CHEMBL1350	89987-06-4
cpd:C08142	10342	CHEMBL1528	7681-49-4
cpd:C08145	10345	CHEMBL1200598	522-40-7
cpd:C08146	10346	CHEMBL126	165800-03-3
cpd:C08148	10348	CHEMBL1200848	630-56-8
cpd:C08149	10349	CHEMBL1074 CHEMBL1389 CHEMBL2107797	797-63-7
cpd:C08150	10350	CHEMBL717	71-58-9
cpd:C08151	10351	CHEMBL1201139 CHEMBL1613544	595-33-5
cpd:C08152	10352	CHEMBL1201146 CHEMBL1357114	51-98-9
cpd:C08153	10353	CHEMBL1074 CHEMBL1389 CHEMBL2107797	6533-00-2
cpd:C08154	10354	CHEMBL1200946	360-70-3
cpd:C08155	10355	CHEMBL1200412	62-90-8
cpd:C08156	10356	CHEMBL1201101	58-20-8
cpd:C08157	10357	CHEMBL1200335	315-37-7
cpd:C08158	10358	CHEMBL1170	57-85-2
cpd:C08159	10359	CHEMBL1399	120511-73-1
cpd:C08160	10360	CHEMBL124881	90357-06-5
cpd:C08161	10361	CHEMBL1213137	50-41-9
cpd:C08162	10362	CHEMBL1200374	107868-30-4
cpd:C08163	10363	CHEMBL1444	112809-51-5
cpd:C08164	10364	CHEMBL1274	63612-50-0
cpd:C08166	10366	CHEMBL1655	89778-26-7
cpd:C08169	10369	CHEMBL599	71125-38-7
cpd:C08171	10371		134-23-6
cpd:C08173	10373	CHEMBL110054 CHEMBL1650	50-04-4
cpd:C08174	10374	CHEMBL1530428	1177-87-3
cpd:C08175	10375	CHEMBL2021430	2392-39-4
cpd:C08176	10376	CHEMBL1549	508-99-6
cpd:C08178	10378	CHEMBL1200495	125-04-2
cpd:C08179	10379	CHEMBL1364144 CHEMBL1474440 CHEMBL66870	53-36-1
cpd:C08180	10380	CHEMBL1152	52-21-1
cpd:C08182	10382	CHEMBL1200909	7681-14-3
cpd:C08183	10383	CHEMBL1504	76-25-5
cpd:C08184	10384	CHEMBL1200449	67-78-7
cpd:C08185	10385	CHEMBL1200878	5611-51-8
cpd:C08186	10386	CHEMBL1201010	514-36-3
cpd:C08187	10387	CHEMBL1201087	81409-90-7
cpd:C08193	10392		12192-57-3
cpd:C08195	10394	CHEMBL64545	51-68-3
cpd:C08197	10396	CHEMBL54126	114-80-7
cpd:C08200	10399	CHEMBL211471	51-60-5
cpd:C08201	10400	CHEMBL1184	60-31-1
cpd:C08202	10401	CHEMBL1768	590-63-6
cpd:C08211	10410	CHEMBL1200810	54573-75-0
cpd:C08212	10411		55-03-8
cpd:C08215	10414		8028-36-2
cpd:C08217	10416	CHEMBL867	96-83-3
cpd:C08219	10418	CHEMBL1141	7681-11-0
cpd:C08230	10429		13422-51-0
cpd:C08233	10432	CHEMBL923	105462-24-6
cpd:C08234	10433		579-04-4
cpd:C08235	10434		4481-08-7
cpd:C08236	10435	CHEMBL2068676	654-29-5
cpd:C08237	10436		6786-76-1
cpd:C08238	10437		512-72-1
cpd:C08239	10438		25954-44-3
cpd:C08240	10439	CHEMBL1360334	554-91-6
cpd:C08241	10440		145039-76-5
cpd:C08242	10441		512-65-2
cpd:C08243	10442	CHEMBL386007	597-12-6
cpd:C08244	10443	CHEMBL1651520	17074-02-1
cpd:C08245	10444		26531-85-1
cpd:C08246	10445		17074-00-9
cpd:C08247	10446		90-74-4
cpd:C08248	10447		58985-23-2
cpd:C08249	10448		
cpd:C08250	10449		20880-64-2
cpd:C08251	10450		546-60-1
cpd:C08252	10451		546-62-3
cpd:C08253	10452		9072-19-9
cpd:C08254	10453		24570-20-5
cpd:C08255	10454		527-06-0
cpd:C08257	10456	CHEMBL501109	642-38-6
cpd:C08258	10457	CHEMBL1950778	488-73-3
cpd:C08259	10458	CHEMBL37104	488-76-6
cpd:C08260	10459		488-38-0
cpd:C08261	10460	CHEMBL1238	123-99-9
cpd:C08262	10461	CHEMBL568737	503-74-2
cpd:C08263	10462		6458-06-6
cpd:C08264	10463		1483-07-4
cpd:C08265	10464	CHEMBL2048655 CHEMBL464166	556-27-4
cpd:C08266	10465		66592-71-0
cpd:C08267	10466	CHEMBL1165239	2133-34-8
cpd:C08268	10467		31456-71-0
cpd:C08269	10468	CHEMBL1181451	515-25-3
cpd:C08270	10469	CHEMBL1231652	496-93-5
cpd:C08271	10470		58919-61-2
cpd:C08272	10471	CHEMBL228792	525-79-1
cpd:C08273	10472	CHEMBL3251934	16055-12-2
cpd:C08275	10473	CHEMBL3138615	498-59-9
cpd:C08276	10474	CHEMBL116212	646-01-5
cpd:C08277	10475	CHEMBL1232164	111-20-6
cpd:C08278	10476	CHEMBL1162491	505-48-6
cpd:C08279	10477	CHEMBL52416	80-59-1
cpd:C08280	10478		502-37-4
cpd:C08281	10479	CHEMBL1173474	112-85-6
cpd:C08282	10480	CHEMBL2204421	29106-32-9
cpd:C08283	10481	CHEMBL1184551	1195-94-4
cpd:C08284	10482		61370-10-3
cpd:C08285	10483		3233-90-7
cpd:C08286	10484		1616-99-5
cpd:C08287	10485		156-56-9
cpd:C08288	10486		16377-00-7
cpd:C08289	10487		21381-33-9
cpd:C08290	10488		13089-99-1
cpd:C08291	10489	CHEMBL11488	15920-93-1
cpd:C08292	10490		2517-07-9
cpd:C08294	10492		4096-48-4
cpd:C08295	10493	CHEMBL464373	23315-20-0
cpd:C08296	10494	CHEMBL279956	52809-07-1
cpd:C08298	10496	CHEMBL260328 CHEMBL3121405	2644-49-7
cpd:C08299	10497	CHEMBL416526	487-93-4
cpd:C08300	10498	CHEMBL1412041	492-39-7
cpd:C08301	10499	CHEMBL2104047	71031-15-7
cpd:C08302	10500	CHEMBL12420	61-50-7
cpd:C08303	10501	CHEMBL111469	543-83-9
cpd:C08304	10502	CHEMBL254348	87-52-5
cpd:C08305	10503		16568-02-8
cpd:C08306	10504	CHEMBL1320720	111-26-2
cpd:C08307	10505	CHEMBL567589	7073-64-5
cpd:C08308	10506		10502-21-3
cpd:C08309	10507	CHEMBL7257	1019-45-0
cpd:C08310	10508	CHEMBL100531	4838-96-4
cpd:C08311	10509	CHEMBL273481	2763-96-4
cpd:C08312	10510	CHEMBL65547	520-53-6
cpd:C08313	10511	CHEMBL1329793	83-34-1
cpd:C08314	10512		120-87-6
cpd:C08315	10513		506-23-0
cpd:C08316	10514	CHEMBL1173380	112-86-7
cpd:C08317	10515	CHEMBL55068	505-95-3
cpd:C08318	10516		138231-04-6
cpd:C08319	10517		623-99-4
cpd:C08320	10518	CHEMBL1173620	557-59-5
cpd:C08321	10519		503-05-9
cpd:C08322	10520	CHEMBL456732	544-64-9
cpd:C08323	10521	CHEMBL1173379	506-37-6
cpd:C08324	10522		81861-72-5
cpd:C08325	10523	CHEMBL2007233 CHEMBL461727	29883-15-6
cpd:C08326	10524		89354-48-3
cpd:C08327	10525		89354-49-4
cpd:C08328	10526		54525-10-9
cpd:C08329	10527		88824-26-4
cpd:C08330	10528		22660-95-3
cpd:C08331	10529		14332-17-3
cpd:C08332	10530		66465-22-3
cpd:C08333	10531		72229-40-4
cpd:C08334	10532		534-67-8
cpd:C08335	10533		1392-28-5
cpd:C08336	10534		72229-42-6
cpd:C08337	10535		79197-21-0
cpd:C08338	10536		66871-89-4
cpd:C08339	10537		22660-96-4
cpd:C08340	10538		71933-54-5
cpd:C08341	10539		81907-02-0
cpd:C08342	10540		28876-11-1
cpd:C08344	10541		66575-40-4
cpd:C08345	10542		645-02-3
cpd:C08346	10543		
cpd:C08347	10544		36792-85-5
cpd:C08348	10545		14982-50-4
cpd:C08349	10546	CHEMBL234432 CHEMBL493287	14257-69-3
cpd:C08350	10547	CHEMBL1159524 CHEMBL496672	
cpd:C08351	10548		
cpd:C08352	10549		7658-08-4
cpd:C08353	10550	CHEMBL1159662	7296-60-8
cpd:C08354	10551	CHEMBL1341376	131064-69-2
cpd:C08355	10552		3019-74-7
cpd:C08356	10553		470-15-5
cpd:C08357	10554	CHEMBL1628111	
cpd:C08358	10555		
cpd:C08359	10556		
cpd:C08362	10558	CHEMBL453509	373-49-9
cpd:C08363	10559	CHEMBL3139878	593-39-5
cpd:C08364	10560		544-72-9
cpd:C08365	10561	CHEMBL3186422	141-22-0
cpd:C08366	10562	CHEMBL3677268	738-87-4
cpd:C08367	10563		693-72-1
cpd:C08368	10564		503-07-1
cpd:C08369	10565	CHEMBL366603	2179-57-9
cpd:C08370	10566	CHEMBL170458	592-88-1
cpd:C08371	10567	CHEMBL1347061	624-92-0
cpd:C08372	10568		3658-80-8
cpd:C08373	10569		629-19-6
cpd:C08374	10570	CHEMBL30959	112-40-3
cpd:C08375	10571		81345-02-0
cpd:C08376	10572	CHEMBL257490	630-04-6
cpd:C08377	10573		24724-84-3
cpd:C08378	10574		544-86-5
cpd:C08379	10575		502-73-8
cpd:C08380	10576	CHEMBL18893	110-43-0
cpd:C08381	10577		506-52-5
cpd:C08382	10578	CHEMBL4288485	292-46-6
cpd:C08383	10579		2179-58-0
cpd:C08384	10580	CHEMBL428955	630-03-5
cpd:C08385	10581		2606-50-0
cpd:C08386	10582		504-56-3
cpd:C08387	10583	CHEMBL1951714	557-61-9
cpd:C08388	10584	CHEMBL1234557	629-62-9
cpd:C08389	10585		32157-29-2
cpd:C08390	10586	CHEMBL1236818	107-03-9
cpd:C08391	10587	CHEMBL1897156	75-33-2
cpd:C08392	10588	CHEMBL1079147	593-50-0
cpd:C08393	10589		630-05-7
cpd:C08394	10590		24514-86-1
cpd:C08395	10591		463-34-3
cpd:C08396	10592		94413-18-0
cpd:C08397	10593	CHEMBL2252901	1134-61-8
cpd:C08398	10594		495-74-9
cpd:C08399	10595		502-22-7
cpd:C08400	10596		499-37-6
cpd:C08401	10597		29611-01-6
cpd:C08402	10598	CHEMBL140367	505-75-9
cpd:C08403	10599		19041-10-2
cpd:C08404	10600		497-77-8
cpd:C08405	10601		15592-36-6
cpd:C08406	10602		36286-64-3
cpd:C08407	10603		499-24-1
cpd:C08408	10604		28463-28-7
cpd:C08409	10605		21973-56-8
cpd:C08410	10606		74542-16-8
cpd:C08411	10607		554-88-1
cpd:C08412	10608		26888-03-9
cpd:C08413	10609		101144-39-2
cpd:C08414	10610		111810-95-8
cpd:C08415	10611		19041-09-9
cpd:C08416	10612		19764-03-5
cpd:C08417	10613		499-30-9
cpd:C08418	10614		18432-16-1
cpd:C08419	10615		21414-41-5
cpd:C08420	10616		28463-24-3
cpd:C08422	10617		83327-20-2
cpd:C08423	10618		83327-21-3
cpd:C08424	10619		5187-84-8
cpd:C08425	10620		585-95-5
cpd:C08426	10621		20196-67-2
cpd:C08427	10622		3952-98-5
cpd:C08428	10623		29702-28-1
cpd:C08429	10624		65411-71-4
cpd:C08430	10625		19286-37-4
cpd:C08431	10626	CHEMBL305686	73-03-0
cpd:C08432	10627	CHEMBL1688963	1818-71-9
cpd:C08433	10628	CHEMBL3325767	31148-60-4
cpd:C08434	10629	CHEMBL1738843	443-72-1
cpd:C08435	10630		10091-84-6
cpd:C08437	10631		152-93-2
cpd:C08438	10632	CHEMBL3792970	23109-05-9
cpd:C08439	10633		17466-45-4
cpd:C08440	10634		62249-77-8
cpd:C08441	10635		28540-82-1
cpd:C08442	10636	CHEMBL212074	143557-93-1
cpd:C08443	10637		100822-41-1
cpd:C08445	10638		4117-05-9
cpd:C08446	10639		692-94-4
cpd:C08447	10640		1540-85-8
cpd:C08448	10641	CHEMBL501128	121007-17-8
cpd:C08449	10642	CHEMBL69018	55297-87-5
cpd:C08450	10643	CHEMBL71260	21852-80-2
cpd:C08451	10644	CHEMBL1973480	4117-11-7
cpd:C08452	10645		2294-61-3
cpd:C08453	10646	CHEMBL2269913	3788-06-5
cpd:C08454	10647		86926-57-0
cpd:C08455	10648	CHEMBL1968944	111768-19-5
cpd:C08456	10649	CHEMBL444776	4300-27-0
cpd:C08457	10650		13678-98-3
cpd:C08458	10651		27978-14-9
cpd:C08459	10652	CHEMBL482804	506-24-1
cpd:C08460	10653	CHEMBL90017	1081-34-1
cpd:C08461	10654		63543-09-9
cpd:C08462	10655		71539-72-5
cpd:C08463	10656		3161-99-7
cpd:C08464	10657		2060-59-5
cpd:C08465	10658		20079-30-5
cpd:C08466	10659		54954-14-2
cpd:C08467	10660	CHEMBL61332	102989-24-2
cpd:C08468	10661		125537-93-1
cpd:C08469	10662	CHEMBL93353	313-67-7
cpd:C08470	10663	CHEMBL28898	123012-00-0
cpd:C08471	10664		38401-84-2
cpd:C08472	10665		108605-70-5
cpd:C08473	10666		39797-90-5
cpd:C08474	10667		63505-68-0
cpd:C08475	10668		110342-24-0
cpd:C08476	10669		99-32-1
cpd:C08477	10670		85915-62-4
cpd:C08478	10671		136945-65-8
cpd:C08480	10673		
cpd:C08481	10674	CHEMBL2063300	487-60-5
cpd:C08482	10675	CHEMBL2272539	58240-50-9
cpd:C08483	10676		123068-35-9
cpd:C08484	10677		151484-64-9
cpd:C08485	10678		92911-82-5
cpd:C08486	10679	CHEMBL2229606	3025-30-7
cpd:C08487	10680	CHEMBL299599	5837-78-5
