	KEGG	CAS	PUBCHEM	CHEBI	CHEMBL	SMILES
12727	cpd:C01948	2765-11-9	5051.0	17302		COC1C(CC2CN3CCC4=C(C3CC2C1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C=CC6=CC(=C(C(=C6)OC)OC)OC
12728	cpd:C01938	475-38-7	5043.0	28849	CHEMBL274056	COC1C(OC(C(C1O)O)N2C3=C(C=CC=C3Cl)C4=C5C(=C6C7=C(C(=CC=C7)Cl)NC6=C42)C(=O)NC5=O)CO
12729	cpd:C11435		13607.0	16578	CHEMBL1231708	COC1CCCCC1
12730	cpd:C01582	26566-61-0	4738.0	28061 28260		COC1COC(C(C1OS(=O)(=O)O)OS(=O)(=O)O)COCC2COC(C(C2OS(=O)(=O)O)OS(=O)(=O)O)OC
12731	cpd:C05515		7861.0	27580		COC=C
12732	cpd:C05520		7865.0	28095		COC=O
12733	cpd:C10065	529-49-7	12251.0	5323	CHEMBL361025	COCC(=O)O
12734	cpd:C10004	19771-56-3	12190.0	5823		COCC(COC)O
12735	cpd:C00270	131-48-6	3568.0	17012	CHEMBL1234621 CHEMBL165084	COCC1=CC(=C(C(=C1C2=C(C(=C(C=C2COC)O)O)O)O)O)O
12736	cpd:C09278	495-32-9	11469.0	132623	CHEMBL1464240	COCC1=CC=C(O1)[N+](=O)[O-]
12737	cpd:C15262		17396259.0	79764		COCC1=CC=CC(=C1)C(=O)NC2=CC=C(C=C2)SC
12738	cpd:C15522		17396514.0	15642		COCC1=CC=CC(=C1)C(=O)NC2=CC=CC=C2O
12739	cpd:C15926		47205244.0	53072		COCC1=CC=CC(=C1)C(=O)NCC2=CC=NN2
12740	cpd:C14724		17395723.0	34669		COCC1=CC=CC(=C1)C(=O)OCC2=NC(=O)C3=CC=CC=C3N2
12741	cpd:C08676	545-56-2	10869.0	4381		COCC1=CC=CC=C1
12742	cpd:C11415		13589.0	168		COCC1CO1
12743	cpd:C00104	86-04-4	3404.0	17808	CHEMBL1233551	COCCCCC(=NOCCN)C1=CC=C(C=C1)C(F)(F)F
12744	cpd:C07411	115-67-3	9615.0	7921	CHEMBL1100	COCCCCCCF
12745	cpd:C07567	106516-24-9	9770.0	9122	CHEMBL12713	COCCCCCF
12746	cpd:C05852	614-75-5	8145.0	28478	CHEMBL240714	COCCCCCOC
12747	cpd:C05812		8107.0	1235		COCCCCO
12748	cpd:C18229		103061411.0	52463		COCCCN(CCOC)CC1COCCC1O
12749	cpd:C14950		17395948.0	79474		COCCCNC(=O)C1=CC(=CN1)[N+](=O)[O-]
12750	cpd:C15532		17396524.0	49002		COCCCNC(=O)N1CCN(CC1)CC2=CC=C(C=C2)Cl
12751	cpd:C11123	58011-68-0	13305.0	8657		COCCCNC1=NC(=NC(=N1)SC)NCCCOC
12752	cpd:C11773	86880-51-5	13937.0	4800	CHEMBL87697	COCCCNCC(C1COC2=CC=CC=C2O1)O
12753	cpd:C10130	2114-92-3	12316.0	2900		COCCCl
12754	cpd:C10131	5081-53-8	12317.0	2901		COCCF
12755	cpd:C05711	16051-95-9	8018.0	10565		COCCN
12756	cpd:C16656	72010-18-5	51090980.0	80642	CHEMBL3706507	COCCN(CC1=CC=CC=N1)C(=O)/C=C/C2=CC3=C(C=C2)OCO3
12757	cpd:C16651	58888-84-9	51090975.0	80637	CHEMBL3706502	COCCN(CC1=CC=CC=N1)C(=O)C2=CC3=C(O2)C=CC(=C3)Cl
12758	cpd:C18224		103061406.0	50068		COCCN(CC1COCCC1O)C2CC2
12759	cpd:C18278	57303-98-7	103061460.0	81629		COCCN(CCOC)CC1COCCC1O
12760	cpd:C14265	62133-07-7	17395265.0	34864		COCCN1C(=O)C=CC(=N1)C(=O)NCC23CC4CC(C2)CC(C4)C3
12761	cpd:C15467	7247-99-6	17396464.0	79964		COCCN1C(=O)C=CC(=N1)C(=O)NCC2=CC=C(C=C2)OC(F)(F)F
12762	cpd:C14123		7846938.0	34550		COCCNC(=O)COC(=O)CCC1=NC2=CC=CC=C2S1
12763	cpd:C11350	35124-14-2	13525.0	62		COCCNC(=O)CSP(=S)(OC)OC
12764	cpd:C05712		8019.0	23437		COCCO
12765	cpd:C05776		8071.0	28911		COCCOC
12766	cpd:C06078	138-86-3	8344.0	15384	CHEMBL15799	COCCOC(=O)C1=CC=CC=C1C(=O)OCCOC
12767	cpd:C07361	59703-84-3	9565.0	8233	CHEMBL1200820	COCCOC1=CN=C(N=C1)NS(=O)(=O)C2=CC=CC=C2
12768	cpd:C10170	528-31-4	12356.0	114		COCCOC=O
12769	cpd:C16556	120144-70-9	51090885.0	80563	CHEMBL1318	COCCOCCCNC(=O)C1=C2C(=CC(=C1)Cl)C=CC=N2
12770	cpd:C05841		8134.0	27748	CHEMBL396943	COCCOCCO
12771	cpd:C05901	10083-24-6	8189.0	28814	CHEMBL69863	COCCOCCOCCOC
12772	cpd:C11863	427-77-0	14025.0	29605		COCCO[Si](C=C)(OCCOC)OCCOC
12773	cpd:C06812	154-21-2	9031.0	6472	CHEMBL1447	COCC[Hg]
12774	cpd:C05519	28954-12-3	7864.0	28718	CHEMBL1734340 CHEMBL59238	COCCl
12775	cpd:C06606	311-45-5	8832.0	27827	CHEMBL23838	COCNC(=O)NCOC
12776	cpd:C05713		8020.0	3980		COCOC
12777	cpd:C10176	90-19-7	12362.0	74992	CHEMBL312163	COCOCOC
12778	cpd:C00856		4113.0	17873		CON
12779	cpd:C10045	26964-29-4	12231.0	5263	CHEMBL75772	CON=O
12780	cpd:C02932	10182-48-6	5853.0	29053	CHEMBL310900	COP(=O)(C(C(Cl)(Cl)Cl)O)OC
12781	cpd:C10775	529-80-6	12958.0	7021	CHEMBL517095	COP(=O)(C)OC
12782	cpd:C00839		4096.0			COP(=O)(N)SC
12783	cpd:C09507	68370-47-8	11698.0	6922	CHEMBL449579	COP(=O)(N1CCOCC1)OC
12784	cpd:C10947	57837-19-1	13130.0	6790	CHEMBL105809	COP(=O)(O)O
12785	cpd:C10951		13134.0	7100		COP(=O)(O)OC
12786	cpd:C08344	66575-40-4	10541.0	10018		COP(=O)(OC)OC
12787	cpd:C11580		13745.0	2301	CHEMBL193777	COP(=O)(OC)OC(=CCl)C1=CC(=C(C=C1Cl)Cl)Cl
12788	cpd:C11541		13708.0	3793		COP(=O)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]
12789	cpd:C12052		14207.0	29692		COP(=O)(OC)S
12790	cpd:C06821	2609-46-3	9039.0	2639	CHEMBL945	COP(=O)(OC)SC
12791	cpd:C11581		13746.0	2303	CHEMBL189433	COP(=O)(OC)SCN1C(=O)C2=CC=CC=C2N=N1
12792	cpd:C10929	71626-11-4	13112.0	3009	CHEMBL2286691	COP(=O)(OC1=CC=C(C=C1)[N+](=O)[O-])OC2=CC=C(C=C2)[N+](=O)[O-]
12793	cpd:C06019		8291.0	27973		COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2
12794	cpd:C11180	53112-28-0	13361.0	8674	CHEMBL540677	COP(=O)OC
12795	cpd:C06820	37517-28-5	9038.0	2637	CHEMBL177 CHEMBL3637935	COP(=S)(OC)OC
12796	cpd:C07087		9298.0	1141		COP(=S)(OC)OC1=CC(=C(C=C1Cl)Cl)Cl
12797	cpd:C06021		8293.0	33913		COP(=S)(OC)OC1=CC=C(C=C1)S(=O)(=O)N
12798	cpd:C02343	37577-28-9	5392.0	36	CHEMBL1616525 CHEMBL2092846	COP(=S)(OC)OC1=CC=C(C=C1)SC2=CC=C(C=C2)OP(=S)(OC)OC
12799	cpd:C00873	9041-90-1 484-42-4	4130.0	2718	CHEMBL262670	COP(=S)(OC)OC1=CC=C(C=C1)[N+](=O)[O-]
12800	cpd:C10776	23360-87-4	12959.0	7659		COP(=S)(OC)S
12801	cpd:C06730	452-86-8	8952.0	17254	CHEMBL158766	COP(=S)(OC)SCC(=O)N1CCOCC1
12802	cpd:C12054	1393-48-2	14209.0	29693		COP(=S)(OC)SCC(=O)O
12803	cpd:C03794	19046-78-7	6543.0	15919		COP(=S)(OC)SCC1=NC(=NC(=N1)N)N
12804	cpd:C10718		12901.0	6632		COP(=S)(OC)SCN1C(=O)C2=CC=CC=C2C1=O
12805	cpd:C11554		13721.0	16152		COP(=S)(OC)SCSC1=CC=C(C=C1)Cl
12806	cpd:C06229		8472.0			COP(OC)OC
12807	cpd:C11869		14031.0	29594		COP(OC)OP(=O)(OC)OC
12808	cpd:C00900		4156.0	16444		COS(=O)(=O)C
12809	cpd:C07318	127-69-5	9526.0	102484	CHEMBL453	COS(=O)(=O)C(F)(F)F
12810	cpd:C03898		6630.0	28167		COS(=O)(=O)C1=CC=CC=C1
12811	cpd:C07668	66711-21-5	9870.0	2788	CHEMBL647	COS(=O)(=O)F
12812	cpd:C03629		6412.0	28048		COS(=O)(=O)O
12813	cpd:C03734		6497.0	28459		COS(=O)(=O)OC
12814	cpd:C18387	17615-73-5	124489061.0	81723		CO[C@@H]1CCC[C@@H](C1)OC[C@@H]2CNCCO2
12815	cpd:C18397	2636-26-2	124489071.0	38621	CHEMBL2271089	CO[C@@H]1CCC[C@@H](C1)[C@@H](CO)N
12816	cpd:C18388	536-71-0	124489062.0	81724	CHEMBL35241	CO[C@@H]1CCC[C@H](C1)OC[C@@H]2CNCCO2
12817	cpd:C18398	97-17-6	124489072.0	81730	CHEMBL1396626	CO[C@@H]1CCC[C@H](C1)[C@@H](CO)N
12818	cpd:C07872	915-30-0	10074.0	4639	CHEMBL1201294	CO[C@@H]1C[C@]23C4=C(CCN2CC=C3C=C1)COC(=O)C4
12819	cpd:C09499	29041-35-8	11690.0	6699	CHEMBL497441	CO[C@@H]1C[C@]23C4=C(CC[NH+]2CC=C3C=C1)COC(=O)C4.[Cl-]
12820	cpd:C19313		124489985.0			CO[C@@H]1[C@@H]([C@@H](C(=O)N[C@@]1(C2=CC=CC=C2)O)C#N)C3=CC=CC=C3
12821	cpd:C19525	842-07-9	124490197.0	30958	CHEMBL1397023	CO[C@@H]1[C@H]([C@@H]([C@@H]2[C@@H](O1)CO[C@@H](O2)C3=CC=CC=C3)N)NC(=O)C4=CC=CC=C4
12822	cpd:C06752	107-06-2	8973.0	27789	CHEMBL16370	CO[C@H]([C@H](C=O)O)[C@@H]([C@@H](CO)O)O
12823	cpd:C02822	1253-43-6	5770.0	16473		CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=C4C=CC(=C5)OC)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
12824	cpd:C06314	89663-86-5	8550.0	6498	CHEMBL392438	CO[C@H]1[C@@H](C[C@@H]2CN3CCC4=C([C@H]3C[C@@H]2[C@@H]1C(=O)OC)NC5=CC=CC=C45)OC(=O)C6=CC(=C(C(=C6)OC)OC)OC
12825	cpd:C09533	40328-96-9	11724.0	8599		CO[N+](=O)[O-]
12826	cpd:C09448	20071-53-8	11639.0	4939	CHEMBL400347	CO[NH3+].[Cl-]
12827	cpd:C12307	112-31-2	582698.0	31457	CHEMBL2228377	CO[Si](CCCC#N)(CCCC#N)OC
12828	cpd:C10499	84213-44-5	12682.0	27917		CO[Si](OC)(OC)OC
12829	cpd:C10422	67314-98-1	12608.0	52127	CHEMBL2229451	CP(=O)(C1=CC=CC=C1)F
12830	cpd:C02509		5521.0	16515		CP(=O)(C1=CCNCC1)O
12831	cpd:C02508		5520.0	37009		CP(=O)(C1=CC[NH2+]CC1)[O-]
12832	cpd:C01645		4794.0	29169		CP(=O)(CCC(C(=O)O)N)O
12833	cpd:C02153	499-26-3	5230.0	17127		CP(=O)(CCCN)O
12834	cpd:C10488	108648-07-3	12671.0	8644		CP(=O)(Cl)Cl
12835	cpd:C11653		13818.0	5969		CP(=O)(O)O
12836	cpd:C00875		4131.0	23066		CP(=O)(O)OCC1C(C(C(O1)N2C=NC3=C2N=CN=C3N)O)O
12837	cpd:C02034	6980-44-5	5127.0	28731		CS(=N)(=N)CC(CC1=CC=CC=C1)C(=O)O
12838	cpd:C03378		6213.0	3777		CS(=O)(=O)C
12839	cpd:C12568	1310-58-3	582958.0	32035	CHEMBL2103983	CS(=O)(=O)C1=C(C(=O)N(C1C2=CC=CC=C2)CCN)O
12840	cpd:C15732		47205058.0	80061		CS(=O)(=O)C1=CC=C(C=C1)C(=O)NCC2=CC=NN2
12841	cpd:C02399		5433.0			CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O
12842	cpd:C02400		5434.0	15906		CS(=O)(=O)C1=CC=C(C=C1)C(C(COC(=O)CN)NC(=O)C(Cl)Cl)O
12843	cpd:C01993		5090.0	27427		CS(=O)(=O)C1=CC=C(C=C1)C2=C(C(=O)OC2)C3=CC=CC=C3
12844	cpd:C04834		7395.0	15580		CS(=O)(=O)C1=CC=C(C=C1)Cl
12845	cpd:C16683	62702-55-0	51091006.0	44597		CS(=O)(=O)C1=CC=C(C=C1)N2C(=NN=N2)CSC3=CC=CC=C3
12846	cpd:C15629	87958-67-6	17396619.0	79994		CS(=O)(=O)C1=CC=CC(=C1)C(=O)NCCC2=CC3=C(C=C2)OCCO3
12847	cpd:C13717	50598-34-0	586306.0	35067	CHEMBL286453	CS(=O)(=O)CC1=C2C(=CC(=C1)F)COCO2
12848	cpd:C15730		47205056.0	80059		CS(=O)(=O)CC1=CC=C(C=C1)C(=O)NCC2=CC=NN2
12849	cpd:C08255	527-06-0	10454.0	8029		CS(=O)(=O)CCCN=C=S
12850	cpd:C18416	55285-14-8	124489090.0	38476	CHEMBL2228572	CS(=O)(=O)C[C@@H](C1=CC=CC=C1)C(=O)O
12851	cpd:C18417	13684-56-5	124489091.0	81733	CHEMBL16024	CS(=O)(=O)C[C@H](C1=CC=CC=C1)C(=O)O
12852	cpd:C09015	20819-46-9	11207.0	6891		CS(=O)(=O)F
12853	cpd:C13924		854168.0			CS(=O)(=O)N1C2=CC=CC=C2SC1=O
12854	cpd:C12365		582755.0	31147		CS(=O)(=O)N1C=C(C(=O)NC1=O)F
12855	cpd:C15905		47205224.0	80164		CS(=O)(=O)N1CCC(CC1)C(=O)NCC2=CC=NN2
12856	cpd:C18510	23031-36-9	124489184.0	39391		CS(=O)(=O)N1CC[C@@H](C1)CCl
12857	cpd:C18511	150824-47-8	124489185.0	39170	CHEMBL259728	CS(=O)(=O)N1CC[C@H](C1)CCl
12858	cpd:C12401		582791.0	31956		CS(=O)(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)O
12859	cpd:C01348		4553.0	10535		CS(=O)(=O)NC1=C(C=C(C=C1)[N+](=O)[O-])OC2CCCCC2
12860	cpd:C15917		47205235.0	80175		CS(=O)(=O)NC1=CC=C(C=C1)C(=O)NCC2=CC=NN2
12861	cpd:C16630	696-06-0	51090956.0	80624	CHEMBL219497	CS(=O)(=O)NCCC(=O)N1CCCC1CC2=CC(=CC=C2)F
12862	cpd:C19181	66-27-3	124489853.0	25255	CHEMBL313493	CS(=O)(=O)N[C@@](CC1=CC=CC=C1)(C2=CC=CC=C2)N
12863	cpd:C03606		6395.0	16588		CS(=O)(=O)O
12864	cpd:C07085		9296.0	27739		CS(=O)(=O)OCC(C(COS(=O)(=O)C)O)O
12865	cpd:C11676		13841.0	6510	CHEMBL2011514	CS(=O)(=O)OCCNCCOS(=O)(=O)C
12866	cpd:C11675		13840.0	769	CHEMBL1165751	CS(=O)(=O)OCC[NH2+]CCOS(=O)(=O)C.[Cl-]
12867	cpd:C06866	404-86-4	9083.0	3374	CHEMBL294199	CS(=O)(=O)OCOS(=O)(=O)C
12868	cpd:C00437	6205-08-9	3726.0	16543		CS(=O)C1=CC=C(C=C1)C2=NC(=C(N2)C3=CC=NC=C3)C4=CC(=CC=C4)I
12869	cpd:C11455	64284-64-6	13626.0	17813	CHEMBL10850	CS(=O)C1=CC=C(C=C1)Cl
12870	cpd:C09429	33853-88-2	11620.0	4925	CHEMBL484877	CS(=O)C=CCCN=C=S
12871	cpd:C02720	100-65-2	5682.0	28902	CHEMBL320474	CS(=O)CCC1C(=O)N2CCCC2C(=O)NC(C3=NC(=CS3)C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)CCS(=O)C)CC6=CC=CC=C6
12872	cpd:C02294	471-29-4	5350.0	16628		CS(=O)CCCCN=C=S
12873	cpd:C08976	110352-77-7	11168.0	8997		CSC#N
12874	cpd:C02654		5627.0	2125		CSC(=C(C#N)C(=C(N)SC)C#N)N
12875	cpd:C11165	82079-32-1	13347.0	46116	CHEMBL399043	CSC(=N)N.CSC(=N)N.OS(=O)(=O)O
12876	cpd:C13740		586329.0	35056	CHEMBL132722	CSC(C1=CC=CC=C1)SC
12877	cpd:C13739		586328.0	34011	CHEMBL299243	CSC(C1=CC=CC=C1)SSC
12878	cpd:C14490	5197-58-0	17395490.0	34980		CSC1=C(C=C(C=C1)C(=O)NCC2CCCO2)[N+](=O)[O-]
12879	cpd:C14417	613-13-8	17395417.0	34260	CHEMBL83154	CSC1=C(C=C(C=C1)C(=O)NCCC2=NC3=CC=CC=C3N2)[N+](=O)[O-]
12880	cpd:C13876		854121.0	34084		CSC1=C(C=CC(=N1)C2=CC=CS2)C#N
12881	cpd:C15453	15372-34-6	17396450.0	79951		CSC1=C(C=CC=N1)C(=O)N2CCN(CC2)CC3=CC=C(S3)Cl
12882	cpd:C15418		17396415.0	79919		CSC1=C(C=CC=N1)C(=O)NC2=NC(=CS2)C3=CC(=CC=C3)F
12883	cpd:C13811	142-88-1	854056.0	133924 28568	CHEMBL3276110	CSC1=C(SC(=O)S1)SC
12884	cpd:C15753	67003-69-4	47205079.0	80081		CSC1=CC(=C(C=C1)Cl)C(=O)NCC2=CC=NN2
12885	cpd:C15385		17396382.0	79886		CSC1=CC=C(C=C1)/C=C\2/C(=O)N(C(=O)S2)CCNC(=O)C3=NC=CN=C3
12886	cpd:C14609	570-52-5	17395609.0	34353	CHEMBL92890	CSC1=CC=C(C=C1)NC(=O)CCC2=NC(=O)C3=CNN(C3=N2)C4=CC=CC=C4
12887	cpd:C14625	432-33-7	17395625.0	34519	CHEMBL1990679	CSC1=CC=C(C=C1)NC(=O)CN2CCC(=O)NCC2
12888	cpd:C11925		14086.0	63264		CSC1=CC=C(C=C1)O
12889	cpd:C18907	15310-01-7	124489579.0	82052	CHEMBL1357627	CSC1=CC=C(C=C1)[C@@H]2C3=C(COC3=O)N(C(=O)N2)CC(=O)NCC4=CC=CO4
12890	cpd:C18913	7055-03-0	124489585.0	82056	CHEMBL1328781	CSC1=CC=C(C=C1)[C@@H]2C3=C(COC3=O)N(C(=O)N2)CC(=O)NCCC4=CCCCC4
12891	cpd:C18908	20856-57-9	124489580.0	82053		CSC1=CC=C(C=C1)[C@H]2C3=C(COC3=O)N(C(=O)N2)CC(=O)NCC4=CC=CO4
12892	cpd:C18914	24691-76-7	124489586.0	82057		CSC1=CC=C(C=C1)[C@H]2C3=C(COC3=O)N(C(=O)N2)CC(=O)NCCC4=CCCCC4
12893	cpd:C14792		17395790.0	34000		CSC1=CC=CC(=C1)NC(=O)C2=CC3=NNN=C3C=C2
12894	cpd:C15654	139694-65-8	17396643.0	80005	CHEMBL3349847	CSC1=CC=CC(=C1)NC(=O)C2CC3=CC=CC=C3C(=O)O2
12895	cpd:C16153		47205463.0	47025		CSC1=CC=CC(=C1)NC(=O)CN2CCS(=O)(=O)CC2
12896	cpd:C14226	80-46-6	7847036.0	35096	CHEMBL195693	CSC1=CC=CC(=C1)NC(=O)COC(=O)CCC2=NC3=CC=CC=C3S2
12897	cpd:C05067		7520.0	27700		CSC1=CC=CC=C1
12898	cpd:C14211	85-68-7	7847021.0	34595	CHEMBL1450327	CSC1=CC=CC=C1NC(=O)COC(=O)CCC2=NC3=CC=CC=C3S2
12899	cpd:C10726	90-24-4	12909.0	10070	CHEMBL450288	CSC1=NC(=NC(=N1)C2=CC=CC=C2)C3=CC=CC=C3
12900	cpd:C11755	79057-46-8	13919.0	91030		CSC1=NC(=NC(=N1)NCC=C)NCC=C
12901	cpd:C09801	18296-44-1	11989.0	9928	CHEMBL402061	CSC1=NC2=CC=CC=C2S1
12902	cpd:C07366	2955-38-6	9570.0	8362	CHEMBL969	CSC1=NC=NC2=C1N=CN2[C@H]3[C@@H]([C@@H]([C@H](O3)CO)O)O
12903	cpd:C02835	645-65-8	5778.0	16974	CHEMBL784	CSC1=NC=NC2=C1NC=N2
12904	cpd:C15445		17396442.0	79943		CSCC(=O)NC1=CC=CC(=C1)C(=O)N
12905	cpd:C15731		47205057.0	80060		CSCC1=CC=C(C=C1)C(=O)NCC2=CC=NN2
12906	cpd:C10833	530-57-4	13016.0	68329	CHEMBL1414	CSCC1=CC=CC=C1
12907	cpd:C02373	1119-16-0	5415.0	17998		CSCCC(C(=O)NC(CC(=O)O)C(=O)NC(CC1=CC=CC=C1)C(=O)N)NC(=O)C(CC2=CNC3=CC=CC=C32)NC(=O)OCC4=CC=CC=C4
12908	cpd:C01134		4365.0	16858 4222		CSCCC(C(=O)NC(CC1=CC=CC=C1)C(=O)O)NC=O
12909	cpd:C09236	76-66-4	11427.0	70069	CHEMBL519266	CSCCC(C(=O)O)O
12910	cpd:C00256	10326-41-7	3555.0	16004 42111	CHEMBL358850	CSCCC1C(=O)N2CCCC2C(=O)NC(C3=NC(=CS3)C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)CCS(=O)C)CC6=CC=CC=C6
12911	cpd:C00255	83-88-5	3554.0	17015	CHEMBL1534	CSCCC1C(=O)N2CCCC2C(=O)NC(C3=NC(=CS3)C(=O)NC(C(=O)N4CCCC4C(=O)N5CCCC5C(=O)N1)CCSC)CC6=CC=CC=C6
12912	cpd:C08249		10448.0	8676		CSCCCO
12913	cpd:C08772	30248-05-6	10965.0	7567		CSCCCl
12914	cpd:C18506	23031-38-1	124489180.0	81795		CSCC[C@H](C1=NN=C2N1C=CC=C2)NC(=O)CC3=CC4=C(C=C3)OCCO4
12915	cpd:C10046	437-64-9	12232.0	75718	CHEMBL210635	CSSC
12916	cpd:C10596	4210-82-6	12779.0	5604		CSSCC1=CC=CC=C1
12917	cpd:C10944		13127.0	5990	CHEMBL508143	C[As](=O)(C)[O-].C[As](=O)(C)[O-].[Mg+2]
12918	cpd:C06726		8948.0	17143		C[As](=O)(O)O
12919	cpd:C06725		8947.0	16937		C[As](=O)([O-])[O-].[Na+].[Na+]
12920	cpd:C10507	20878-97-1	12690.0	7014	CHEMBL253474	C[As](C)C#N
12921	cpd:C09008	38210-27-4	11200.0	5179		C[As](C)Cl
12922	cpd:C07664	147059-72-1	9866.0	9763	CHEMBL428	C[As](F)F
12923	cpd:C09460	1745-07-9	11651.0	5637	CHEMBL12367	C[Bi](C)C
12924	cpd:C14157		7846969.0	34983		C[C@@H](C(=O)C1=CC=C(C=C1)C(C)(C)C)OC(=O)CCC2=NC3=CC=CC=C3S2
12925	cpd:C14185	76-44-8	7846995.0	34785	CHEMBL194400	C[C@@H](C(=O)C1=CC=C(C=C1)OC)OC(=O)CCC2=NC3=CC=CC=C3S2
12926	cpd:C18502	66332-96-5	124489176.0	81792	CHEMBL487185	C[C@@H](C(=O)C1=CC=CC=C1)SC2=NN=NN2C[C@@H]3CCCO3
12927	cpd:C18504	82558-50-7	124489178.0	63956	CHEMBL2142789	C[C@@H](C(=O)C1=CC=CC=C1)SC2=NN=NN2C[C@H]3CCCO3
12928	cpd:C18420	13684-63-4	124489094.0	81734	CHEMBL1079421	C[C@@H](C(=O)N(C)C)SC1=NN=C(N1C)CN
12929	cpd:C14146	50657-19-7	7846958.0	35063		C[C@@H](C(=O)N(C)CC1=CC=CC=C1)OC(=O)CCC2=NC3=CC=CC=C3S2
12930	cpd:C14165	1949-45-7	7846977.0	34847	CHEMBL1736	C[C@@H](C(=O)N)OC(=O)CCC1=NC2=CC=CC=C2S1
12931	cpd:C18937	140-56-7	124489609.0	82078	CHEMBL2359592	C[C@@H](C(=O)N1CCCC1)SC2=NN=C(N2C)CN
12932	cpd:C14162		7846974.0	133339		C[C@@H](C(=O)NC(=O)NC1CCCCC1)OC(=O)CCC2=NC3=CC=CC=C3S2
12933	cpd:C14171	536-25-4	7846983.0	34904		C[C@@H](C(=O)NC1=C(C(=C(C=C1)F)F)F)OC(=O)CCC2=NC3=CC=CC=C3S2
12934	cpd:C14142	135-98-8	7846954.0	35097	CHEMBL27516	C[C@@H](C(=O)NC1=C(C=C(C=C1)F)Cl)OC(=O)CCC2=NC3=CC=CC=C3S2
12935	cpd:C14183	58889-19-3	7846993.0	34652		C[C@@H](C(=O)NC1=CC=C(C=C1)C#N)OC(=O)CCC2=NC3=CC=CC=C3S2
12936	cpd:C14173	136-82-3	7846985.0	34925	CHEMBL127865	C[C@@H](C(=O)NC1=CC=C(C=C1)C(=O)N)OC(=O)CCC2=NC3=CC=CC=C3S2
12937	cpd:C14175	84-66-2	7846987.0	34698	CHEMBL388558	C[C@@H](C(=O)NC1=CC=C(C=C1)Cl)OC(=O)CCC2=NC3=CC=CC=C3S2
